"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-04-20",,,,,"0.00",",,N","0.0",",,N",,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-04-21",,,,,"0.00",",,N","0.0",",,N",,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-04-22",,,,,"0.04",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-04-23",,,,,"0.11",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-04-24",,,,,"0.10",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-04-25",,,,,"0.10",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-04-26",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-04-27",,,,,"0.06",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-04-28",,,,,"0.04",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-04-29",,,,,"0.14",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-04-30",,,,,"0.17",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-01",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-02",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-03",,,,,"0.02",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-04",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-05",,,,,"0.07",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-06",,,,,"0.30",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-07",,,,,"2.21",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-08",,,,,"0.02",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-09",,,,,"0.02",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-10",,,,,"0.08",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-11",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-12",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-13",,,,,"0.20",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-14",,,,,"0.03",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-15",,,,,"0.83",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-16",,,,,"0.20",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-17",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-18",,,,,"0.41",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-19",,,,,"0.35",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-20",,,,,"0.13",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-21",,,,,"0.19",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-22",,,,,"0.25",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-23",,,,,"0.02",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-24",,,,,"0.02",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-25",,,,,"0.00",",,N","0.0",",,N",,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-26",,,,,"0.02",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-27",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-28",,,,,"0.04",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-29",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-30",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-05-31",,,,,"0.09",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-01",,,,,"0.03",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-02",,,,,"0.04",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-03",,,,,"0.10",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-04",,,,,"0.02",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-05",,,,,"0.19",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-06",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-07",,,,,"0.43",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-08",,,,,"0.19",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-09",,,,,"0.25",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-10",,,,,"0.19",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-11",,,,,"0.12",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-12",,,,,"0.05",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-13",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-14",,,,,"0.00",",,N","0.0",",,N",,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-15",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-16",,,,,"0.14",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-17",,,,,"0.41",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-18",,,,,"0.09",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-19",,,,,"0.20",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-20",,,,,"0.32",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-21",,,,,"0.25",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-22",,,,,"0.26",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-23",,,,,"0.04",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-24",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-25",,,,,"0.14",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-26",,,,,"0.07",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-27",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-28",,,,,"0.04",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-29",,,,,"0.08",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-06-30",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-01",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-02",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-03",,,,,"0.06",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-04",,,,,"1.12",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-05",,,,,"0.54",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-06",,,,,"0.27",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-07",,,,,"0.06",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-08",,,,,"0.22",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-09",,,,,"0.52",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-10",,,,,"0.56",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-11",,,,,"0.13",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-12",,,,,"0.04",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-13",,,,,"0.63",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-14",,,,,"0.55",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-15",,,,,"0.46",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-16",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-17",,,,,"0.10",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-18",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-19",,,,,"0.13",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-20",,,,,"0.04",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-21",,,,,"0.11",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-22",,,,,"0.10",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-23",,,,,"1.28",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-24",,,,,"0.04",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-25",,,,,"1.17",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-26",,,,,"0.32",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-27",,,,,"1.67",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-28",,,,,"0.65",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-29",,,,,"0.12",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-30",,,,,"0.26",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-07-31",,,,,"0.13",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-01",,,,,"0.39",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-02",,,,,"0.10",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-03",,,,,"0.02",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-04",,,,,"0.18",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-05",,,,,"0.21",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-06",,,,,"0.13",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-07",,,,,"0.42",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-08",,,,,"0.11",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-09",,,,,"0.19",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-10",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-11",,,,,"0.06",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-12",,,,,"0.10",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-13",,,,,"0.17",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-14",,,,,"0.08",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-15",,,,,"0.34",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-16",,,,,"0.43",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-17",,,,,"0.13",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-18",,,,,"0.10",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-19",,,,,"0.08",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-20",,,,,"0.04",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-21",,,,,"0.25",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-22",,,,,"0.16",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-23",,,,,"0.41",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-24",,,,,"0.05",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-25",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-26",,,,,"0.41",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-27",,,,,"0.13",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-28",,,,,"0.45",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-29",,,,,"0.23",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-30",,,,,"0.05",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-08-31",,,,,"0.03",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-01",,,,,"0.31",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-02",,,,,"0.35",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-03",,,,,"0.02",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-04",,,,,"0.99",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-05",,,,,"0.17",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-06",,,,,"0.02",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-07",,,,,"0.07",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-08",,,,,"0.12",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-09",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-10",,,,,"0.00",",,N","0.0",",,N",,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-11",,,,,"0.11",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-12",,,,,"0.12",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-13",,,,,"0.21",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-14",,,,,"0.06",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-15",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-16",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-17",,,,,"0.13",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-18",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-19",,,,,"0.07",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-20",,,,,"0.68",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-21",,,,,"1.57",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-22",,,,,"0.25",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-23",,,,,"0.03",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-25","    2",",,N","0.10",",,N",,,,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-26",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-27",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-28",,,,,"0.17",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-29",,,,,"0.03",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-09-30",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-01",,,,,"0.00",",,N","0.0",",,N",,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-02",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-03",,,,,"0.00",",,N","0.0",",,N",,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-04",,,,,"0.00",",,N","0.0",",,N",,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-05",,,,,"0.00",",,N","0.0",",,N",,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-06",,,,,"0.03",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-07",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-08",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-09",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-10",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-11",,,,,"0.19",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-12",,,,,"0.41",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-13",,,,,"0.68",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-14",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-15",,,,,"0.69",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-16",,,,,"0.14",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-17",,,,,"0.14",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-18",,,,,"0.23",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-19",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-20",,,,,"0.17",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-21",,,,,"0.20",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-22",,,,,"0.01",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-23",,,,,"0.09",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-24",,,,,"0.03",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-25",,,,,"0.09",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-26",,,,,"0.23",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-27",,,,,"0.49",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-28",,,,,"0.03",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-29",,,,,"0.48",",,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-30",,,,,"0.00","T,,N",,,,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-10-31",,,,,"0.00",",,N","0.0",",,N",,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-11-01",,,,,"0.00",",,N","0.0",",,N",,,,,,
"US1HIKI0026","KAPAA 2.3 SW, HI US","22.072055","-159.376707","105.2","2020-11-02",,,,,"0.02",",,N",,,,,,,,
